index,Date,tone_mean,tone_median,pos_share,neg_share,neu_share,n_sent,label_majority
26,2019-10-10,0.45622364,0.6655394,0.5188679245283019,0.0660377358490566,0.41509433962264153,106,positive
27,2019-10-08,0.69107693,0.9484377,0.7738095238095238,0.023809523809523808,0.19047619047619047,84,positive
28,2019-09-25,0.42026305,0.30008194,0.41935483870967744,0.010752688172043012,0.5698924731182796,93,neutral
30,2019-09-24,0.6550926,0.97007406,0.7247706422018348,0.05504587155963303,0.22018348623853212,109,positive
31,2019-09-17,0.6462272,0.8748561,0.6875,0.0,0.3125,48,positive
32,2019-09-13,0.525983,0.609577,0.5151515151515151,0.0,0.48484848484848486,33,positive
33,2019-09-13,0.66022694,0.8768492,0.75,0.0,0.25,48,positive
34,2019-09-05,0.598312,0.88042545,0.6153846153846154,0.0,0.38461538461538464,13,positive
35,2019-09-02,0.5044731,0.5927332,0.5238095238095238,0.0,0.47619047619047616,21,positive
36,2019-08-27,0.5227394,0.8652196,0.675,0.125,0.1875,80,positive
37,2019-08-19,0.34110972,0.037286263,0.4230769230769231,0.038461538461538464,0.5384615384615384,52,neutral
38,2019-08-18,0.091125794,0.010496343,0.09090909090909091,0.0,0.9090909090909091,11,neutral
39,2019-08-16,0.47798264,0.7060517,0.54,0.05,0.41,100,positive
40,2019-08-06,0.4948237,0.89015365,0.5692307692307692,0.07692307692307693,0.35384615384615387,130,positive
41,2019-07-26,0.36341614,0.15977499,0.43956043956043955,0.054945054945054944,0.5054945054945055,91,neutral
42,2019-07-23,0.32385385,0.16939753,0.4423076923076923,0.09615384615384616,0.46153846153846156,52,neutral
43,2019-07-03,0.4179286,0.31656703,0.4375,0.0,0.5625,16,neutral
44,2019-07-03,0.39872834,0.21882491,0.4444444444444444,0.0,0.5555555555555556,18,neutral
45,2019-06-21,0.1618683,0.010293171,0.14285714285714285,0.0,0.8571428571428571,21,neutral
46,2019-06-19,0.42793924,0.7154337,0.5666666666666667,0.1,0.31666666666666665,60,positive
47,2019-06-19,0.4745931,0.40906608,0.5096153846153846,0.009615384615384616,0.4807692307692308,104,positive
48,2019-06-18,0.5388468,0.6341231,0.5128205128205128,0.0,0.48717948717948717,39,positive
49,2019-06-14,0.13010453,0.0062209032,0.21621621621621623,0.10810810810810811,0.6756756756756757,37,neutral
50,2019-06-06,0.4508453,0.5529039,0.5196078431372549,0.06862745098039216,0.4117647058823529,102,positive
51,2019-05-17,0.47260278,0.64028144,0.5072463768115942,0.014492753623188406,0.4782608695652174,69,positive
52,2019-04-29,0.5719963,0.78665376,0.6203703703703703,0.009259259259259259,0.37037037037037035,108,positive
53,2019-03-29,0.38129765,0.57714224,0.504950495049505,0.12871287128712872,0.36633663366336633,101,positive
54,2019-03-26,0.50025904,0.48963225,0.5053763440860215,0.0,0.4838709677419355,93,positive
55,2019-03-08,0.49153417,0.80241656,0.525,0.05,0.4,40,positive
56,2019-02-28,0.16089442,0.0066015758,0.12987012987012986,0.0,0.8701298701298701,77,neutral
57,2019-02-26,0.31941503,0.013142278,0.3508771929824561,0.0,0.6491228070175439,57,neutral
58,2019-02-18,0.53123695,0.6372158,0.6231884057971014,0.0,0.37681159420289856,69,positive
59,2019-01-25,0.5537281,0.9266608,0.6511627906976745,0.08139534883720931,0.26744186046511625,86,positive
60,2019-01-24,0.5666378,0.9201467,0.6693548387096774,0.08064516129032258,0.24193548387096775,124,positive
61,2019-01-21,0.05228382,0.002259912,0.19047619047619047,0.14285714285714285,0.6666666666666666,84,neutral
62,2019-01-03,0.4079667,0.15367407,0.4479166666666667,0.020833333333333332,0.5208333333333334,96,neutral
63,2018-12-12,0.49624592,0.6064066,0.5,0.0,0.4807692307692308,52,positive
64,2018-10-30,0.56787455,0.8497031,0.6304347826086957,0.021739130434782608,0.34782608695652173,46,positive
65,2018-09-17,0.3997919,0.3541213,0.4878048780487805,0.024390243902439025,0.4878048780487805,41,neutral
66,2018-08-28,0.25997254,0.0043978337,0.3888888888888889,0.12962962962962962,0.4444444444444444,54,neutral
67,2018-08-28,0.340994,0.22142649,0.41935483870967744,0.0967741935483871,0.4838709677419355,31,neutral
68,2018-08-17,0.5300576,0.8678479,0.5789473684210527,0.043859649122807015,0.37719298245614036,114,positive
69,2018-08-14,0.41373473,0.3240815,0.4883720930232558,0.08139534883720931,0.43023255813953487,86,positive
70,2018-08-13,0.34627035,0.029864622,0.38636363636363635,0.022727272727272728,0.5909090909090909,44,neutral
71,2018-08-08,0.46188468,0.8495834,0.5714285714285714,0.10714285714285714,0.32142857142857145,112,positive
72,2018-08-07,0.53014576,0.80095565,0.5625,0.0,0.4375,32,positive
73,2018-08-04,0.25053272,0.03512941,0.28125,0.0625,0.65625,32,neutral
74,2018-07-27,0.5091581,0.7724409,0.559322033898305,0.03389830508474576,0.4067796610169492,59,positive
75,2018-07-27,0.5911299,0.838943,0.6224489795918368,0.01020408163265306,0.35714285714285715,98,positive
76,2018-07-26,0.47293195,0.40720952,0.5208333333333334,0.0,0.4791666666666667,48,positive
77,2018-07-25,0.36794212,0.3321091,0.4716981132075472,0.07547169811320754,0.4528301886792453,53,positive
78,2018-07-20,0.17080243,0.041984677,0.34782608695652173,0.21739130434782608,0.41304347826086957,46,neutral
79,2018-07-17,0.5039212,0.7971593,0.56,0.056,0.384,125,positive
80,2018-07-13,0.4577478,0.34092313,0.5,0.030612244897959183,0.46938775510204084,98,positive
81,2018-07-10,0.5407647,0.90603805,0.5882352941176471,0.0196078431372549,0.39215686274509803,51,positive
82,2018-07-03,0.43753684,0.4171216,0.5,0.04,0.46,100,positive
83,2018-06-30,0.5511851,0.7885857,0.6018518518518519,0.027777777777777776,0.3611111111111111,108,positive
84,2018-05-28,0.42975536,0.2703399,0.47368421052631576,0.02631578947368421,0.5,38,neutral
85,2018-05-21,0.5676485,0.95268035,0.6222222222222222,0.05555555555555555,0.32222222222222224,90,positive
86,2018-05-09,0.26755813,0.08230224,0.2916666666666667,0.08333333333333333,0.625,24,neutral
87,2018-05-09,0.31574386,0.13667905,0.4107142857142857,0.10714285714285714,0.48214285714285715,56,neutral
88,2018-05-04,0.37660116,0.2675573,0.40540540540540543,0.05405405405405406,0.5405405405405406,37,neutral
89,2018-05-03,0.4982001,0.6315783,0.5454545454545454,0.0,0.42424242424242425,33,positive
90,2018-04-24,0.47806045,0.8581669,0.553030303030303,0.05303030303030303,0.3939393939393939,132,positive
91,2018-04-23,0.6179962,0.95692503,0.6046511627906976,0.023255813953488372,0.37209302325581395,43,positive
92,2018-04-18,0.4768187,0.63166344,0.5402298850574713,0.04597701149425287,0.41379310344827586,87,positive
93,2018-04-10,0.6395805,0.9436183,0.6826923076923077,0.038461538461538464,0.2692307692307692,104,positive
94,2018-03-22,0.4971457,0.7795405,0.5193798449612403,0.046511627906976744,0.43410852713178294,129,positive
95,2018-03-12,0.22544503,0.029868796,0.30357142857142855,0.0625,0.6339285714285714,112,neutral
96,2018-03-06,0.44689277,0.47179455,0.5,0.047619047619047616,0.4444444444444444,126,positive
98,2018-01-19,0.52418077,0.57200575,0.5571428571428572,0.02857142857142857,0.4142857142857143,70,positive
99,2018-01-17,0.46693966,0.6494309,0.5116279069767442,0.023255813953488372,0.46511627906976744,86,positive
101,2018-01-12,0.6631388,0.9612932,0.7142857142857143,0.0,0.2857142857142857,28,positive
102,2018-01-04,0.5623373,0.8819705,0.6565656565656566,0.04040404040404041,0.29292929292929293,99,positive
103,2017-12-13,0.27603504,0.018956209,0.3275862068965517,0.06896551724137931,0.603448275862069,58,neutral
104,2017-11-28,0.3772551,0.062095344,0.3770491803278688,0.0,0.6065573770491803,61,neutral
105,2017-11-27,0.54520243,0.92919546,0.6132075471698113,0.0660377358490566,0.32075471698113206,106,positive
106,2017-11-27,0.3258434,0.041784007,0.40425531914893614,0.0851063829787234,0.5106382978723404,47,neutral
107,2017-11-21,0.4819093,0.6852455,0.559322033898305,0.07627118644067797,0.3559322033898305,118,positive
108,2017-11-20,0.5093846,0.8568084,0.59375,0.041666666666666664,0.3645833333333333,96,positive
109,2017-11-17,0.5274517,0.78549874,0.5966386554621849,0.03361344537815126,0.36134453781512604,119,positive
110,2017-11-11,0.3703257,0.084388174,0.4596774193548387,0.04838709677419355,0.49193548387096775,124,neutral
111,2017-11-08,0.48815992,0.8207221,0.5526315789473685,0.06140350877192982,0.37719298245614036,114,positive
112,2017-10-27,0.32959375,0.2609476,0.484375,0.125,0.390625,64,positive
113,2017-10-26,0.4401372,0.37271422,0.4765625,0.0390625,0.484375,128,neutral
114,2017-10-25,0.6195665,0.89396846,0.6764705882352942,0.0196078431372549,0.30392156862745096,102,positive
115,2017-10-24,0.4657964,0.4995527,0.5128205128205128,0.017094017094017096,0.46153846153846156,117,positive
116,2017-10-23,0.45989847,0.5454293,0.5089285714285714,0.044642857142857144,0.44642857142857145,112,positive
117,2017-10-18,0.48039103,0.76812434,0.5268817204301075,0.043010752688172046,0.43010752688172044,93,positive
118,2017-10-04,0.61023,0.954558,0.6571428571428571,0.01904761904761905,0.3238095238095238,105,positive
119,2017-09-21,0.5442736,0.8483203,0.576271186440678,0.01694915254237288,0.4067796610169492,118,positive
120,2017-09-20,0.43100032,0.27530643,0.45544554455445546,0.009900990099009901,0.5346534653465347,101,neutral
121,2017-09-06,0.5096384,0.64084494,0.5918367346938775,0.0,0.40816326530612246,49,positive
122,2017-09-04,0.28261247,0.033888966,0.3148148148148148,0.037037037037037035,0.6388888888888888,108,neutral
123,2017-08-30,0.43886742,0.8531631,0.5566037735849056,0.11320754716981132,0.330188679245283,106,positive
124,2017-08-29,0.49133593,0.7879552,0.5875,0.0625,0.35,80,positive
125,2017-08-29,0.30007744,0.027008798,0.3404255319148936,0.02127659574468085,0.6170212765957447,94,neutral
126,2017-08-25,0.3198294,0.02074382,0.3333333333333333,0.0,0.6666666666666666,69,neutral
127,2017-08-22,0.42326152,0.3967872,0.4752475247524752,0.0594059405940594,0.46534653465346537,101,positive
128,2017-07-28,0.3311351,0.11887583,0.39823008849557523,0.05309734513274336,0.5486725663716814,113,neutral
129,2017-07-26,0.35349318,0.021190813,0.36134453781512604,0.008403361344537815,0.6218487394957983,119,neutral
130,2017-07-26,0.5153002,0.70836157,0.5773195876288659,0.020618556701030927,0.4020618556701031,97,positive
131,2017-07-26,0.44177365,0.27727073,0.45652173913043476,0.021739130434782608,0.5217391304347826,92,neutral
132,2017-07-14,0.42582554,0.3881134,0.45161290322580644,0.03225806451612903,0.5161290322580645,93,neutral
133,2017-07-11,0.44919473,0.14177522,0.47692307692307695,0.0,0.5230769230769231,65,neutral
134,2017-07-10,0.535609,0.86687386,0.5423728813559322,0.0,0.4576271186440678,59,positive
135,2017-07-04,0.5644391,0.847023,0.6444444444444445,0.08888888888888889,0.24444444444444444,45,positive
136,2017-07-03,0.55461067,0.91224855,0.5671641791044776,0.014925373134328358,0.417910447761194,67,positive
137,2017-07-03,0.47529483,0.7823075,0.5656565656565656,0.08080808080808081,0.35353535353535354,99,positive
138,2017-06-06,0.35901228,0.18172145,0.39215686274509803,0.0196078431372549,0.5882352941176471,51,neutral
139,2017-06-06,0.29492787,0.037514325,0.4112903225806452,0.08064516129032258,0.5080645161290323,124,neutral
140,2017-05-26,0.29942295,0.021805052,0.37777777777777777,0.05555555555555555,0.5666666666666667,90,neutral
141,2017-05-25,0.3951303,0.20358327,0.417910447761194,0.014925373134328358,0.5671641791044776,67,neutral
142,2017-05-24,0.3968684,0.21509716,0.4392523364485981,0.028037383177570093,0.5046728971962616,107,neutral
143,2017-03-31,0.47469047,0.46992266,0.5,0.016129032258064516,0.46774193548387094,62,positive
144,2017-03-28,0.32265517,0.2567318,0.46875,0.1375,0.3875,160,positive
145,2017-03-23,0.10675525,0.006356595,0.3064516129032258,0.20967741935483872,0.46774193548387094,62,neutral
146,2017-03-14,0.41963196,0.23545316,0.46,0.02,0.52,100,neutral
147,2017-03-14,0.42993107,0.07308194,0.4482758620689655,0.034482758620689655,0.5172413793103449,29,neutral
148,2017-03-11,0.33442387,0.040987626,0.375,0.052083333333333336,0.5729166666666666,96,neutral
149,2017-03-10,0.43890396,0.64090014,0.5384615384615384,0.09615384615384616,0.36538461538461536,52,positive
150,2017-03-07,0.51754767,0.54437464,0.5333333333333333,0.0,0.4666666666666667,45,positive
151,2017-01-10,0.5589105,0.9530486,0.6388888888888888,0.06944444444444445,0.2777777777777778,72,positive
152,2017-01-05,0.1412734,0.0072887773,0.3125,0.15178571428571427,0.5357142857142857,112,neutral
153,2016-12-06,0.5279245,0.5862981,0.5,0.0,0.5,46,positive
154,2016-11-23,0.18621027,0.0055713505,0.30392156862745096,0.11764705882352941,0.5784313725490197,102,neutral
155,2016-11-23,0.3700517,0.04890616,0.4090909090909091,0.015151515151515152,0.5757575757575758,66,neutral
156,2016-11-21,0.3225535,0.15784597,0.4166666666666667,0.07291666666666667,0.4895833333333333,96,neutral
157,2016-09-30,0.44899708,0.4763156,0.525,0.025,0.45,40,positive
158,2016-09-30,0.41027987,0.29179072,0.4418604651162791,0.023255813953488372,0.5116279069767442,43,neutral
159,2016-09-29,0.32522008,0.14407644,0.42028985507246375,0.08695652173913043,0.463768115942029,69,neutral
160,2016-09-22,0.22682613,0.007445609,0.32231404958677684,0.0743801652892562,0.6033057851239669,121,neutral
161,2016-09-21,-0.090047345,-0.0025883066,0.1518987341772152,0.24050632911392406,0.6075949367088608,79,neutral
162,2016-09-06,0.44947785,0.80250776,0.5625,0.0875,0.35,80,positive
163,2016-08-30,0.45258674,0.8857578,0.5918367346938775,0.12244897959183673,0.2755102040816326,98,positive
164,2016-08-16,0.2744178,0.0036144422,0.36046511627906974,0.05813953488372093,0.5581395348837209,86,neutral
165,2016-07-21,0.1277953,0.0032371762,0.23728813559322035,0.1016949152542373,0.6610169491525424,59,neutral
166,2016-07-15,0.23062126,0.009680311,0.32432432432432434,0.08108108108108109,0.581081081081081,74,neutral
167,2016-07-14,0.27136922,0.031504802,0.3488372093023256,0.08139534883720931,0.5581395348837209,86,neutral
168,2016-07-13,0.49173272,0.7072672,0.5409836065573771,0.03278688524590164,0.4262295081967213,61,positive
169,2016-07-12,0.30163196,0.024414169,0.3709677419354839,0.06451612903225806,0.5645161290322581,62,neutral
170,2016-07-05,0.3203145,0.13103782,0.3709677419354839,0.03225806451612903,0.5806451612903226,62,neutral
171,2016-06-03,0.26556733,0.02059755,0.3106796116504854,0.04854368932038835,0.6310679611650486,103,neutral
172,2016-05-23,0.24529606,0.034463193,0.3373493975903614,0.07228915662650602,0.5421686746987951,83,neutral
173,2016-05-17,0.42902014,0.3431477,0.4782608695652174,0.043478260869565216,0.4782608695652174,46,neutral
174,2016-05-16,0.6054964,0.8272569,0.6341463414634146,0.0,0.36585365853658536,41,positive
175,2016-04-28,0.3083217,0.08217764,0.4090909090909091,0.09090909090909091,0.4696969696969697,66,neutral
176,2016-04-11,0.35787278,0.027077768,0.37037037037037035,0.0,0.6111111111111112,54,neutral
177,2016-03-18,0.16342025,0.005516058,0.2696629213483146,0.10112359550561797,0.6067415730337079,89,neutral
178,2016-03-18,0.29361647,0.049892213,0.41,0.1,0.49,100,neutral
179,2016-02-23,0.26200932,0.017154416,0.3785310734463277,0.12429378531073447,0.4915254237288136,177,neutral
180,2016-02-10,0.41907755,0.27120665,0.4444444444444444,0.0,0.5370370370370371,54,neutral
181,2016-01-19,0.54339474,0.81785923,0.6,0.025,0.35,80,positive
182,2016-01-07,0.30281633,0.043098226,0.4107142857142857,0.09821428571428571,0.49107142857142855,112,neutral
183,2015-11-24,0.29500702,0.0204395,0.319672131147541,0.00819672131147541,0.6639344262295082,122,neutral
184,2015-11-24,0.21397857,0.012533,0.33783783783783783,0.0945945945945946,0.5405405405405406,74,neutral
185,2015-11-14,0.41320905,0.21600828,0.4375,0.0234375,0.5234375,128,neutral
186,2015-11-03,0.48553547,0.5758935,0.5714285714285714,0.023809523809523808,0.40476190476190477,42,positive
187,2015-10-27,0.4054166,0.3459692,0.449438202247191,0.0449438202247191,0.4943820224719101,89,neutral
188,2015-10-20,0.548651,0.79147375,0.5714285714285714,0.0,0.42016806722689076,119,positive
189,2015-10-02,0.2748243,0.014958888,0.33884297520661155,0.024793388429752067,0.6363636363636364,121,neutral
190,2015-09-29,0.10367359,0.0027885619,0.232,0.136,0.608,125,neutral
191,2015-09-16,0.16289331,0.007916205,0.33962264150943394,0.1320754716981132,0.5283018867924528,53,neutral
192,2015-09-02,0.09460631,0.0015454958,0.17829457364341086,0.06201550387596899,0.751937984496124,129,neutral
193,2015-08-28,0.34823114,0.11407165,0.375,0.0375,0.5875,80,neutral
194,2015-08-07,0.52893466,0.85420585,0.56,0.0,0.4,25,positive
195,2015-07-24,0.3756664,0.2718924,0.4827586206896552,0.034482758620689655,0.4827586206896552,29,neutral
196,2015-07-21,0.27053803,0.020350449,0.3877551020408163,0.09183673469387756,0.5204081632653061,98,neutral
197,2015-07-03,0.12524702,0.00631673,0.15217391304347827,0.021739130434782608,0.8260869565217391,46,neutral
198,2015-07-02,0.38262546,0.14265768,0.4298245614035088,0.017543859649122806,0.543859649122807,114,neutral
199,2015-07-01,0.36413485,0.09095073,0.42105263157894735,0.03508771929824561,0.5263157894736842,57,neutral
200,2015-06-26,0.42337376,0.3955651,0.4854368932038835,0.06796116504854369,0.44660194174757284,103,positive
201,2015-06-17,0.23557729,0.008963529,0.3069306930693069,0.06930693069306931,0.6138613861386139,101,neutral
202,2015-06-10,0.2897848,0.04599846,0.3717948717948718,0.0641025641025641,0.5512820512820513,78,neutral
203,2015-06-03,0.2201312,0.020362685,0.4105263157894737,0.18947368421052632,0.4,95,positive
204,2015-05-22,0.5274543,0.7429557,0.5714285714285714,0.0,0.42857142857142855,49,positive
205,2015-05-20,0.49402657,0.6843784,0.5660377358490566,0.05660377358490566,0.37735849056603776,53,positive
206,2015-05-20,0.40841478,0.22396395,0.44155844155844154,0.012987012987012988,0.5194805194805194,77,neutral
207,2015-05-18,0.22432664,0.007521575,0.3023255813953488,0.046511627906976744,0.6511627906976745,86,neutral
208,2015-04-07,0.28362614,0.02444812,0.3793103448275862,0.08045977011494253,0.5287356321839081,87,neutral
209,2015-03-24,0.38046297,0.27748245,0.44594594594594594,0.06756756756756757,0.4864864864864865,74,neutral
210,2015-03-17,0.3016795,0.07769176,0.38235294117647056,0.06862745098039216,0.5490196078431373,102,neutral
211,2015-02-24,0.18958081,0.007438859,0.3194444444444444,0.125,0.5416666666666666,144,neutral
212,2015-02-20,0.23359652,0.014324496,0.3181818181818182,0.09090909090909091,0.5795454545454546,88,neutral
213,2015-01-30,0.20272577,0.016447946,0.3627450980392157,0.13725490196078433,0.5,102,neutral
214,2015-01-30,0.64792603,0.9197198,0.6818181818181818,0.0,0.3181818181818182,22,positive
215,2015-01-30,0.45560566,0.27663916,0.47368421052631576,0.02631578947368421,0.5,38,neutral
216,2015-01-23,0.30839667,0.14239678,0.48148148148148145,0.1728395061728395,0.345679012345679,81,positive
217,2015-01-08,0.4741511,0.7483169,0.5816326530612245,0.08163265306122448,0.336734693877551,98,positive
218,2014-12-03,0.56905544,0.7959916,0.5813953488372093,0.0,0.4186046511627907,43,positive
219,2014-11-27,0.48154372,0.6203828,0.52,0.04,0.44,25,positive
220,2014-11-05,0.27853984,0.0474492,0.30612244897959184,0.04081632653061224,0.6326530612244898,98,neutral
221,2014-10-29,0.18997505,0.012596585,0.2804878048780488,0.0975609756097561,0.5975609756097561,82,neutral
222,2014-10-20,0.34547195,0.14423802,0.3979591836734694,0.04081632653061224,0.5612244897959183,98,neutral
223,2014-10-20,0.43333143,0.41750637,0.4897959183673469,0.04081632653061224,0.46938775510204084,49,positive
224,2014-09-30,0.43583536,0.6839143,0.5254237288135594,0.1016949152542373,0.3728813559322034,59,positive
225,2014-09-25,0.33704066,0.07906105,0.410958904109589,0.0821917808219178,0.4931506849315068,73,neutral
226,2014-09-24,0.40504596,0.17223366,0.40540540540540543,0.0,0.5945945945945946,37,neutral
227,2014-09-23,0.21980456,0.0055724178,0.32413793103448274,0.06896551724137931,0.6,145,neutral
228,2014-09-10,0.5374577,0.7347984,0.56,0.0,0.44,75,positive
229,2014-09-09,0.5892472,0.80534816,0.6060606060606061,0.0,0.3939393939393939,33,positive
230,2014-09-05,0.46489665,0.5576637,0.5193798449612403,0.03875968992248062,0.43410852713178294,129,positive
231,2014-08-29,0.39842317,0.29513508,0.44954128440366975,0.05504587155963303,0.4954128440366973,109,neutral
232,2014-08-20,0.27569336,0.059820477,0.35051546391752575,0.07216494845360824,0.5773195876288659,97,neutral
233,2014-08-18,0.56403893,0.7155475,0.5555555555555556,0.0,0.4074074074074074,27,positive
234,2014-08-13,0.10280779,0.003400946,0.25263157894736843,0.15789473684210525,0.5789473684210527,95,neutral
235,2014-07-09,0.5845682,0.9406841,0.6521739130434783,0.021739130434782608,0.32608695652173914,46,positive
236,2014-07-01,0.29889724,0.027765278,0.36619718309859156,0.04225352112676056,0.5774647887323944,71,neutral
237,2014-06-18,0.489717,0.5522338,0.5,0.0,0.5,28,neutral
238,2014-05-28,0.340512,0.069212146,0.4295774647887324,0.07746478873239436,0.49295774647887325,142,neutral
239,2014-05-19,0.18905064,0.009394193,0.28,0.10666666666666667,0.6133333333333333,75,neutral
240,2014-04-26,0.19492537,0.0026496009,0.26851851851851855,0.06481481481481481,0.6574074074074074,108,neutral
241,2014-03-19,0.27568883,0.010460405,0.38823529411764707,0.10588235294117647,0.5058823529411764,85,neutral
242,2014-03-18,0.29285145,0.07878124,0.47692307692307695,0.18461538461538463,0.3384615384615385,65,positive
243,2014-03-11,0.24593967,0.024142444,0.3188405797101449,0.07246376811594203,0.6086956521739131,69,neutral
244,2014-02-28,0.20940812,0.0040156115,0.32142857142857145,0.10714285714285714,0.5714285714285714,28,neutral
245,2014-02-21,0.36282435,0.13334407,0.45,0.06666666666666667,0.48333333333333334,60,neutral
246,2014-02-18,0.2099454,0.010161538,0.3150684931506849,0.1232876712328767,0.547945205479452,73,neutral
247,2014-01-29,0.17461537,0.012366634,0.3870967741935484,0.1935483870967742,0.41935483870967744,31,neutral
248,2014-01-09,0.31699938,0.22407018,0.44537815126050423,0.13445378151260504,0.42016806722689076,119,positive
249,2013-12-03,0.022417208,0.003788915,0.17857142857142858,0.14285714285714285,0.6785714285714286,28,neutral
250,2013-12-03,0.27689448,0.012870932,0.32653061224489793,0.04081632653061224,0.6326530612244898,49,neutral
251,2013-11-29,0.21052253,0.0021097956,0.2676056338028169,0.056338028169014086,0.676056338028169,71,neutral
252,2013-10-25,0.22280599,0.0038994667,0.23300970873786409,0.009708737864077669,0.7475728155339806,103,neutral
253,2013-10-09,0.3567365,0.01924015,0.3835616438356164,0.0273972602739726,0.589041095890411,73,neutral
254,2013-09-24,0.17491867,0.003436175,0.1978021978021978,0.027472527472527472,0.7747252747252747,182,neutral
255,2013-08-27,0.33254758,0.14660506,0.3684210526315789,0.0,0.631578947368421,19,neutral
256,2013-07-25,0.40675807,0.034193363,0.4222222222222222,0.0,0.5777777777777777,45,neutral
257,2013-07-19,0.42344216,0.19216941,0.45588235294117646,0.0,0.5294117647058824,68,neutral
258,2013-07-17,0.26877794,0.02119078,0.30927835051546393,0.030927835051546393,0.6597938144329897,97,neutral
259,2013-07-16,0.5769544,0.95003814,0.6612903225806451,0.03225806451612903,0.2903225806451613,62,positive
260,2013-07-08,0.52569216,0.6948445,0.5238095238095238,0.0,0.47619047619047616,42,positive
261,2013-07-03,0.4005661,0.35736185,0.47706422018348627,0.06422018348623854,0.45871559633027525,109,positive
262,2013-07-01,0.39843684,0.3445786,0.4117647058823529,0.0,0.5882352941176471,17,neutral
263,2013-06-26,0.31869262,0.0034567243,0.37142857142857144,0.04285714285714286,0.5714285714285714,70,neutral
264,2013-06-10,0.3558618,0.0431742,0.4142857142857143,0.04285714285714286,0.5428571428571428,70,neutral
265,2013-03-22,0.5258836,0.85005414,0.6020408163265306,0.061224489795918366,0.336734693877551,98,positive
266,2013-03-20,0.3811273,0.07761576,0.40860215053763443,0.03225806451612903,0.5591397849462365,93,neutral
267,2013-03-18,0.24970531,0.033956114,0.2571428571428571,0.0,0.7428571428571429,35,neutral
268,2013-03-12,0.41149846,0.2203484,0.4794520547945205,0.0273972602739726,0.4931506849315068,73,neutral
269,2013-02-13,0.25716388,0.01250606,0.2857142857142857,0.0,0.6785714285714286,28,neutral
270,2013-01-18,0.3705097,0.06167346,0.42857142857142855,0.047619047619047616,0.5238095238095238,63,neutral
271,2013-01-03,0.2589939,0.017041476,0.411214953271028,0.14953271028037382,0.42990654205607476,107,neutral
272,2012-12-05,0.25755706,0.025490139,0.29545454545454547,0.06818181818181818,0.6363636363636364,44,neutral
273,2012-12-04,0.3216695,0.042560432,0.3684210526315789,0.03508771929824561,0.5964912280701754,57,neutral
274,2012-11-27,0.09343744,0.0005285088,0.1744186046511628,0.09302325581395349,0.7209302325581395,86,neutral
275,2012-10-30,0.15048394,0.0029243336,0.25609756097560976,0.08536585365853659,0.6463414634146342,82,neutral
276,2012-10-24,0.28726622,0.07045142,0.3157894736842105,0.017543859649122806,0.6666666666666666,57,neutral
