speech_id,date,title,tone_mean,tone_median,pos_share,neg_share,neu_share,n_sent,label_majority
15,2019-11-25,Financial Health for Filipinos through Financial Education,0.2530206336729696,0.4287651479244232,0.6781609195402298,0.28735632183908044,0.022988505747126436,87.0,positive
16,2019-11-21,Sustainable Finance Towards a Climate-Resilient Philippine Economy,0.12300147733367686,0.22444842755794525,0.5172413793103449,0.3448275862068966,0.08045977011494253,87.0,positive
17,2019-11-20,Keynote Message,0.16083744085806223,0.40390968322753906,0.5818181818181818,0.4,0.01818181818181818,55.0,positive
18,2019-11-18,Message of Governor Benjamin E. Diokno on the Opening Ceremomies of the XXIII Pacific Rim Banknote Conference,-0.012822730054382149,-0.13810789585113525,0.4375,0.5625,0.0,16.0,negative
19,2019-11-18,Closing Remarks for DOLE on the importance of transaction accounts for employee,0.263873155037924,0.5641720294952393,0.7058823529411765,0.27450980392156865,0.0,51.0,positive
20,2019-11-18,Welcome Remarks,0.35247449268054565,0.5521859526634216,0.7272727272727273,0.2727272727272727,0.0,22.0,positive
21,2019-10-23,Keynote Message,0.15485774311754438,0.4662926197052002,0.6428571428571429,0.35714285714285715,0.0,42.0,positive
22,2019-10-17,Philippine Identification System: Paving the Way towards Financial Inclusion,0.19355864324419386,0.6741487383842468,0.6,0.35,0.05,20.0,positive
23,2019-10-16,Opening Statement,-0.29954048189187243,-0.5143333673477173,0.3,0.5714285714285714,0.11428571428571428,70.0,negative
24,2019-10-11,Financial Inclusion: A Social Mandate,0.2926569055854841,0.6460162401199341,0.7407407407407407,0.2037037037037037,0.037037037037037035,108.0,positive
25,2019-10-11,Inclusion and Digital Transformation: A Collaborative Approach to Regulating Fintech,0.234263818902911,0.6052467823028564,0.5932203389830508,0.3898305084745763,0.0,59.0,positive
26,2019-10-10,"The Philippine Economy: Moving the Financial Services Industry Forward Through Inclusive Technology, Green Initiatives",0.13700785758611683,0.3061072826385498,0.5660377358490566,0.37735849056603776,0.03773584905660377,106.0,positive
27,2019-10-08,The Philippine Economy: Bright Prospects Ahead,-0.14126883557196274,-0.3947228193283081,0.35714285714285715,0.5833333333333334,0.03571428571428571,84.0,negative
28,2019-09-25,Regulations and Policies to Empower Financial Institutions And Reach Undeserved Population through Technology and Innovation,0.2688365725824429,0.5595207810401917,0.6344086021505376,0.3333333333333333,0.03225806451612903,93.0,positive
29,2019-09-24,The Philippine Economy: Sustaining Resilience Through Transformational Reforms,-0.24618646836331493,-0.4607129395008087,0.32727272727272727,0.5818181818181818,0.07272727272727272,110.0,negative
30,2019-09-17,"One Team, One Goal: Resilient Partnership Towards Inclusive Economic Growth",-0.34399977886141875,-0.6426992416381836,0.2553191489361702,0.6382978723404256,0.0425531914893617,47.0,negative
31,2019-09-13,Message during signing ceremony of MOU between BSP and BCDA,-0.05073093119188674,-0.07844075560569763,0.48484848484848486,0.5151515151515151,0.0,33.0,negative
32,2019-09-05,A View on Meaningful Banking,-0.17274264178914817,0.06816700100898743,0.5,0.5,0.0,12.0,positive
33,2019-09-02,Opening Remarks,-0.11248545856045843,-0.22849667072296143,0.47619047619047616,0.5238095238095238,0.0,21.0,negative
34,2019-08-27,The PH Economy: Sustaining Resilience Amid Uncertainties,-0.2678096580819461,-0.4188604950904846,0.225,0.6,0.175,80.0,negative
35,2019-08-19,Opening Remarks: Evolving Inflation Dynamics,0.024750596406951625,0.15423588454723358,0.48,0.36,0.1,50.0,positive
36,2019-08-18,Dinner Remarks for BIS-BSP Research Conference,0.40610720041920156,0.5528541207313538,0.8,0.2,0.0,10.0,positive
37,2019-08-16,The Road to Financial Inclusion and Sustainable Economy,-0.007348111464044611,0.14389951527118683,0.5408163265306123,0.3979591836734694,0.05102040816326531,98.0,positive
38,2019-08-06,Philippines: Weaving an Unprecedented Growth Story,-0.24161761035367782,-0.2358437031507492,0.3178294573643411,0.5271317829457365,0.11627906976744186,129.0,negative
39,2019-07-26,Central Banking Beyond Numbers,0.1207311322228818,0.5133601427078247,0.6222222222222222,0.3111111111111111,0.044444444444444446,90.0,positive
40,2019-07-23,Fueling the Growth Engine,-0.06611232974611551,-0.052320096641778946,0.4230769230769231,0.4807692307692308,0.09615384615384616,52.0,negative
41,2019-07-03,Governor's Message during Media Launch of New Generation Banknotes bearing Gov. Diokno's Signature,0.20681833220379695,0.4072745442390442,0.6875,0.3125,0.0,16.0,positive
42,2019-06-21,Welcome Remarks to the GRIPS Academic Conference,0.48951988184864476,0.7470319271087646,0.7619047619047619,0.23809523809523808,0.0,21.0,positive
43,2019-06-19,The Philippine Economy: A Story of Cautious Optimism,-0.17434314698632297,-0.03062228485941887,0.3,0.5,0.13333333333333333,60.0,negative
44,2019-06-19,Fueling Growth of FDIs in the Philippines: The BSP as an Enabler,-0.18703807216533802,-0.4156511723995209,0.37,0.55,0.08,100.0,negative
45,2019-06-18,Sustained Partnerships in Financial Inclusion,-0.1913138848373456,-0.18282130360603333,0.39473684210526316,0.6052631578947368,0.0,38.0,negative
46,2019-06-14,Data Governance Seminar,0.48590668222442496,0.7830170392990112,0.8181818181818182,0.15151515151515152,0.030303030303030304,33.0,positive
47,2019-06-06,Sustaining the Philippine Growth Momentum,-0.16186015298116196,0.00992816872894764,0.4117647058823529,0.45098039215686275,0.12745098039215685,102.0,negative
48,2019-05-17,Ensuring Price Stability through Monetary Policy,-0.22931105720493206,-0.10531485080718994,0.3088235294117647,0.47058823529411764,0.19117647058823528,68.0,negative
49,2019-04-29,Continuing the Legacy: Key BSP Reforms for Sustained and More Inclusive Growth,-0.20331293568831732,-0.1317225843667984,0.44339622641509435,0.5377358490566038,0.009433962264150943,106.0,negative
50,2019-03-29,Beyond Conventions: Harnessing the BSP Multiplier Amidst Shifting Sands,-0.10197655462313177,-0.006504509598016739,0.37623762376237624,0.4752475247524752,0.12871287128712872,101.0,negative
51,2019-03-26,"Continuity, Collaboration and a Better Future",-0.022873955282002697,0.2184464931488037,0.5444444444444444,0.45555555555555555,0.0,90.0,positive
52,2019-03-08,Policy Continuity and Institutional Independence,-0.3424021862506487,-0.4170699119567871,0.358974358974359,0.6153846153846154,0.02564102564102564,39.0,negative
53,2019-02-28,Remarks at the Necrological Services for the Late Gov. Nestor Espenilla Jr.,0.5230033832291762,0.7194571495056152,0.8611111111111112,0.125,0.013888888888888888,72.0,positive
54,2019-02-26,In Memory of Governor Nesting,0.2563426068826882,0.6636345982551575,0.7272727272727273,0.23636363636363636,0.01818181818181818,55.0,positive
55,2019-02-18,Pinansyal na Talino at Kaalaman Para sa Kinabukasan,0.5324026256385777,0.7280325889587402,0.9264705882352942,0.058823529411764705,0.0,68.0,positive
56,2019-01-25,"Optimism, Commitment and Reform",-0.1986795979597101,-0.16512170433998108,0.36470588235294116,0.5529411764705883,0.08235294117647059,85.0,negative
57,2019-01-24,Reflections and Resolutions,-0.24532867773412895,-0.4874054789543152,0.2682926829268293,0.5853658536585366,0.13008130081300814,123.0,negative
58,2019-01-21,Weaving the Financial Stability Narrative in the Asean Region,0.4491623771738168,0.6273905038833618,0.7857142857142857,0.11904761904761904,0.05952380952380952,84.0,positive
59,2019-01-03,Learning from Eagles,0.14973603511018732,0.5365442037582397,0.6736842105263158,0.2736842105263158,0.042105263157894736,95.0,positive
60,2018-12-12,Speaking Through,0.1009315647517554,0.42950838804244995,0.6274509803921569,0.35294117647058826,0.0196078431372549,51.0,positive
61,2018-10-30,Continuity Plus Plus in the Domestic FX Market,0.02559294288861003,0.1014617383480072,0.5434782608695652,0.43478260869565216,0.0,46.0,positive
62,2018-09-17,Coming Together for MSME Development,0.103304695476899,0.277626097202301,0.5853658536585366,0.3170731707317073,0.0975609756097561,41.0,positive
63,2018-08-28,Ensuring Price Stability through Monetary Policy,-0.13297832583019373,-0.02759464457631111,0.3888888888888889,0.4444444444444444,0.14814814814814814,54.0,negative
64,2018-08-28,Press Statement for the 2017 Financial Stability Report Press Briefing,0.14441803996148178,0.4314896762371063,0.5483870967741935,0.41935483870967744,0.03225806451612903,31.0,positive
65,2018-08-17,What it Means: The BSP's Mandates and Impact on Filipino Lives*,0.0629019244559996,0.07759222388267517,0.4774774774774775,0.45045045045045046,0.06306306306306306,111.0,positive
66,2018-08-14,Monetary Policy and Inflation Dynamics,-0.20428243193724002,-0.04573720693588257,0.32558139534883723,0.45348837209302323,0.16279069767441862,86.0,negative
67,2018-08-13,Moving the Discussion Forward,0.24279684953880634,0.46408331394195557,0.6363636363636364,0.29545454545454547,0.045454545454545456,44.0,positive
68,2018-08-08,Central Bank Evolution in the Digital Age,-0.05655921904662936,0.23597125709056854,0.5,0.41964285714285715,0.044642857142857144,112.0,positive
69,2018-08-07,Opening Remarks,0.2471578564836587,0.5495105981826782,0.65625,0.34375,0.0,32.0,positive
70,2018-08-04,Governor's Remarks for the Gala Dinner,0.2994427001419461,0.6580262184143066,0.7333333333333333,0.2,0.06666666666666667,30.0,positive
71,2018-07-27,Third Pillar of Central Banking,0.24768895493986096,0.5423988699913025,0.6440677966101694,0.3559322033898305,0.0,59.0,positive
72,2018-07-27,Of Commitments and Navigation,-0.2517056963941483,-0.3920098543167114,0.37362637362637363,0.6043956043956044,0.01098901098901099,91.0,negative
73,2018-07-26,Going Back to Basics,0.21326893899446614,0.536995530128479,0.6595744680851063,0.3404255319148936,0.0,47.0,positive
74,2018-07-25,Opening Statement,-0.1748273838957189,-0.16415737569332123,0.38461538461538464,0.5384615384615384,0.07692307692307693,52.0,negative
75,2018-07-20,Opening Remarks for the Q2 2018 BSP Inflation Report Press Briefing,-0.22100798850916178,-0.10611657798290253,0.2826086956521739,0.5217391304347826,0.17391304347826086,46.0,negative
76,2018-07-17,Good Governance in the Pursuit of Mandates,-0.16423841896554986,-0.05699867755174637,0.4426229508196721,0.4918032786885246,0.04918032786885246,122.0,negative
77,2018-07-13,Changes Less Intuitive and the Digital Challenge,0.08938628306876395,0.41502419114112854,0.5979381443298969,0.35051546391752575,0.020618556701030927,97.0,positive
78,2018-07-10,"Mutualism and the ""Win-Win"" Dynamic",-0.1712848343063092,-0.4917823076248169,0.3333333333333333,0.5882352941176471,0.0392156862745098,51.0,negative
79,2018-07-03,Navigating the Future,0.22009953571550608,0.5231269598007202,0.6464646464646465,0.32323232323232326,0.020202020202020204,99.0,positive
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,0.11981901175552799,0.350506067276001,0.5833333333333334,0.3888888888888889,0.009259259259259259,108.0,positive
81,2018-05-28,Forging Partnerships in Financial Education,0.14281150526058134,0.49410280585289,0.6578947368421053,0.3157894736842105,0.02631578947368421,38.0,positive
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,-0.2616676267667972,-0.543221116065979,0.39080459770114945,0.5977011494252874,0.011494252873563218,87.0,negative
83,2018-05-09,Message,0.40603239965789456,0.7533169984817505,0.7727272727272727,0.18181818181818182,0.045454545454545456,22.0,positive
84,2018-05-09,ACT - The Cyber-Security Game Plan,0.021516271679466323,0.298264741897583,0.5636363636363636,0.38181818181818183,0.05454545454545454,55.0,positive
85,2018-05-04,Ancient to Modern Networks,0.12109461195554053,0.12182989716529846,0.5945945945945946,0.3783783783783784,0.02702702702702703,37.0,positive
86,2018-05-03,"ASEAN+3: Emergence, Sustainability and Success",-0.15175673249695038,-0.2615326941013336,0.3333333333333333,0.6666666666666666,0.0,33.0,negative
87,2018-04-24,Investing in Sound Policies Towards Sustainable Growth,-0.2068769597630594,-0.2272178828716278,0.36363636363636365,0.5454545454545454,0.06060606060606061,132.0,negative
88,2018-04-23,In Real Time,-0.015669401275693138,0.11115795373916626,0.5609756097560976,0.43902439024390244,0.0,41.0,positive
89,2018-04-18,Thrive Not Just Survive,0.16095164971330156,0.5099942088127136,0.6470588235294118,0.3176470588235294,0.03529411764705882,85.0,positive
90,2018-04-10,Navigating the Digital Frontier,-0.1826725167350432,-0.21300108730793,0.4,0.56,0.03,100.0,negative
91,2018-03-22,Mindfulness and Vigilance,-0.15392306004854328,-0.37852516770362854,0.40625,0.546875,0.046875,128.0,negative
92,2018-03-12,Private Cryptocurrencies and Lessons from a Red Paperclip,0.4825459639936233,0.7635641694068909,0.8181818181818182,0.13636363636363635,0.03636363636363636,110.0,positive
93,2018-03-06,Having the Foresight to Future-Ready the Economy,-0.08677966150296462,0.07618804275989532,0.4523809523809524,0.4444444444444444,0.07936507936507936,126.0,positive
94,2018-01-19,"Continuity Plus-Plus, Staying Ahead of the Curves",-0.13066592638533536,-0.2562154531478882,0.4264705882352941,0.5441176470588235,0.029411764705882353,68.0,negative
95,2018-01-17,Generativity,0.010152386609600914,0.06770647317171097,0.5,0.4634146341463415,0.036585365853658534,82.0,positive
96,2018-01-12,Committed,-0.2347249701374867,-0.3244868218898773,0.39285714285714285,0.6071428571428571,0.0,28.0,negative
97,2018-01-04,"Reflecting and Acting on Our Immediate Economic Past, Present and Future",-0.08461584394316264,-0.1832428276538849,0.37373737373737376,0.5252525252525253,0.09090909090909091,99.0,negative
98,2017-12-13,Amongst Family,0.3869068066732607,0.6395680904388428,0.7758620689655172,0.1724137931034483,0.05172413793103448,58.0,positive
99,2017-11-28,The BSP and Some ABCs,0.20559105137422853,0.5431726574897766,0.6666666666666666,0.3157894736842105,0.017543859649122806,57.0,positive
100,2017-11-27,Why the Philippines,-0.15480486859155,-0.3735119104385376,0.37623762376237624,0.5445544554455446,0.06930693069306931,101.0,negative
101,2017-11-27,Moving the Capital Markets Dialogue Forward,0.10403659505652765,0.16309061646461487,0.5681818181818182,0.3409090909090909,0.045454545454545456,44.0,positive
102,2017-11-21,Ready in the Age of Great Convergence,-0.05596903876030172,0.04700995981693268,0.4473684210526316,0.4649122807017544,0.07894736842105263,114.0,negative
103,2017-11-20,Strength Without Agility is Mere Mass*,-0.01206326401368122,0.0003523528575897217,0.4731182795698925,0.4838709677419355,0.03225806451612903,93.0,positive
104,2017-11-17,Collective and Individual Competitive Advantages,-0.09994296858798397,-0.10195761919021606,0.4336283185840708,0.504424778761062,0.05309734513274336,113.0,negative
105,2017-11-11,UP Naming Mahal: Di Rin Magbabago Ang Damdamin,0.35744529568435063,0.6691046953201294,0.6885245901639344,0.23770491803278687,0.06557377049180328,122.0,positive
106,2017-11-08,"Disruptors, Enablers and Intended Consequences",0.17318433455469595,0.47018301486968994,0.6160714285714286,0.3482142857142857,0.026785714285714284,112.0,positive
107,2017-10-27,Statistical and Actual Inclusion,0.1322098938351955,0.45359688997268677,0.609375,0.28125,0.109375,64.0,positive
108,2017-10-26,Thinking out of the Bank,0.10665094139524202,0.30521976947784424,0.5433070866141733,0.41732283464566927,0.03937007874015748,127.0,positive
109,2017-10-25,Maintaining a Conducive Macroeconomic Environment,-0.12271470334367683,-0.3354988694190979,0.4,0.57,0.02,100.0,negative
110,2017-10-24,"Build, Build, Building our FIN-frastructure",-0.004398420556517672,0.05717029422521591,0.49122807017543857,0.47368421052631576,0.02631578947368421,114.0,positive
111,2017-10-23,Of BFFs and Growth,0.011580466744711143,0.18382123112678528,0.5225225225225225,0.4144144144144144,0.04504504504504504,111.0,positive
112,2017-10-18,Supporting the Backbone as we Sprint,-0.07191375348657891,-0.046732425689697266,0.4175824175824176,0.5164835164835165,0.04395604395604396,91.0,negative
113,2017-10-04,Continuity and Change: Not an Either/Or,-0.1762224542333498,-0.12170824408531189,0.41904761904761906,0.5047619047619047,0.047619047619047616,105.0,negative
114,2017-09-21,Invisible to Joined Hands,-0.14259763537517764,-0.16436047852039337,0.4051724137931034,0.5344827586206896,0.04310344827586207,116.0,negative
115,2017-09-20,Optimum Navigation,0.04583743122648917,0.3238430619239807,0.53,0.42,0.04,100.0,positive
116,2017-09-06,"Sama-sama, Para Walang Maiwan",0.536273188657863,0.7441917061805725,0.9387755102040817,0.061224489795918366,0.0,49.0,positive
117,2017-09-04,Sticktoitiveness,0.2778144996807199,0.5714919567108154,0.7102803738317757,0.24299065420560748,0.037383177570093455,107.0,positive
118,2017-08-30,The Big Picture,-0.267927125956172,-0.4732207655906677,0.3173076923076923,0.5384615384615384,0.1346153846153846,104.0,negative
119,2017-08-29,Returns,-0.05778790182083243,0.04760391265153885,0.4810126582278481,0.4430379746835443,0.06329113924050633,79.0,positive
120,2017-08-29,Super...Vision: Foresight in the Era of Digitization,0.3040429477688851,0.6996692419052124,0.7282608695652174,0.2391304347826087,0.021739130434782608,92.0,positive
121,2017-08-25,Beginning a Meaningful Conversation: First Coordination Dialogue on Developing the Local Debt Market,0.14830370302882528,0.5860380530357361,0.6567164179104478,0.34328358208955223,0.0,67.0,positive
122,2017-08-22,Truths in Lending,-0.02724234116463938,0.0851239562034607,0.51,0.44,0.04,100.0,positive
123,2017-07-28,Imagining New Possibilities: Embracing Challenges and Recognizing Opportunities in Microfinance,0.21491640048925995,0.43228045105934143,0.6486486486486487,0.25225225225225223,0.08108108108108109,111.0,positive
124,2017-07-26,Of Becoming Advocates - Partnering for a Stronger Legal Environment for Banking and Finance,0.24850649999455232,0.6756397485733032,0.7017543859649122,0.2631578947368421,0.017543859649122806,114.0,positive
125,2017-07-26,Bangko Sentral Mandates and How They Help Maintain a Stable Business Environment,0.05058485256301032,0.3789962828159332,0.5729166666666666,0.40625,0.010416666666666666,96.0,positive
126,2017-07-26,Building on Built Foundations: Continuity and Change,0.11959081196501521,0.31526312232017517,0.5274725274725275,0.4175824175824176,0.054945054945054944,91.0,positive
127,2017-07-14,BSP and BAIPHIL Moving Mountains: New Heights in Banking Excellence,0.11797363214905696,0.45885780453681946,0.6451612903225806,0.3548387096774194,0.0,93.0,positive
128,2017-07-11,Turning Vision Into Partnership,0.02325336956862805,0.39709916710853577,0.6190476190476191,0.3492063492063492,0.015873015873015872,63.0,positive
129,2017-07-10,The Philippines and Japan: Enhancing Strategic Partnership,-0.16557954527264418,-0.36826372146606445,0.42105263157894735,0.5789473684210527,0.0,57.0,negative
130,2017-07-04,Information Security in Nation Building,-0.14264798792958788,-0.21663689613342285,0.3333333333333333,0.6,0.044444444444444446,45.0,negative
131,2017-07-03,Central Banking & Symphonies,-0.23806429132369544,-0.5014512538909912,0.40298507462686567,0.582089552238806,0.014925373134328358,67.0,negative
132,2017-07-03,Continuing the Voyage of Excellence to a Bright Tomorrow,-0.07151208464667792,-0.08384004235267639,0.4387755102040816,0.5102040816326531,0.05102040816326531,98.0,negative
133,2017-06-06,Financial Education and Consumer Protection: Triggering a Positive Ripple Effect,0.19562889943359024,0.5288466215133667,0.625,0.3125,0.020833333333333332,48.0,positive
134,2017-06-06,"Running the Race, Fighting the Good Fight",0.009221391980575857,0.4551709294319153,0.5483870967741935,0.3951612903225806,0.04838709677419355,124.0,positive
135,2017-05-26,"Corporate, Environmental and Social Governance: Continuing Capacity Building",0.27056131889096824,0.5608971118927002,0.625,0.3181818181818182,0.03409090909090909,88.0,positive
136,2017-05-25,"Of Central Banking, Art and Legacies",0.12619744155113152,0.5977830290794373,0.6268656716417911,0.373134328358209,0.0,67.0,positive
137,2017-05-24,Two Sides of the Same Coin: Transforming Challenges into Opportunities,0.009219173487454553,0.12349109351634979,0.49019607843137253,0.4411764705882353,0.058823529411764705,102.0,positive
138,2017-03-31,The Transformation of the Philippine Retail Payment System,0.14761644694463472,0.5157846212387085,0.5967741935483871,0.4032258064516129,0.0,62.0,positive
139,2017-03-28,In Pursuit of Sustainable and Inclusive Growth,-0.09073296462525647,-0.0028161825612187386,0.35443037974683544,0.43670886075949367,0.189873417721519,158.0,negative
140,2017-03-23,Learning from Instabilities to Build a Better Market,0.3391322129893348,0.545505702495575,0.6451612903225806,0.25806451612903225,0.08064516129032258,62.0,positive
141,2017-03-14,Philippine Thrift Banks in a Changing Environment,0.07978687747832268,0.310378760099411,0.5360824742268041,0.4329896907216495,0.020618556701030927,97.0,positive
142,2017-03-14,Empowering LGUs with Knowledge Sharing,0.10981566751355766,0.5942672491073608,0.6071428571428571,0.39285714285714285,0.0,28.0,positive
143,2017-03-11,Philippine Banking in an Integrated Regional Financial Market,0.16806173878090708,0.5659046173095703,0.6063829787234043,0.3617021276595745,0.031914893617021274,94.0,positive
144,2017-03-10,Advancing Cooperation in an Increasingly Non-Cooperative World,-0.1912496102578548,-0.3407030999660492,0.3137254901960784,0.5686274509803921,0.11764705882352941,51.0,negative
145,2017-03-07,Financial Inclusion,0.008254017101393805,0.13050222396850586,0.5777777777777777,0.4222222222222222,0.0,45.0,positive
146,2017-01-10,"The Philippine Banking System: the Past, the Present and the Future",-0.17255319197332186,-0.28110241889953613,0.30985915492957744,0.647887323943662,0.04225352112676056,71.0,negative
147,2017-01-05,Marking Time: Anchoring Strengths Amidst Uncertainties,0.03841600135461909,0.18289224803447723,0.5135135135135135,0.32432432432432434,0.16216216216216217,111.0,positive
148,2016-12-06,2016 Outstanding Microentrepreneurs: Leading the Way to Success,0.027463567402206245,0.30205076932907104,0.5454545454545454,0.45454545454545453,0.0,44.0,positive
149,2016-11-23,A Tale of Tail Events,0.1854251806812625,0.4941874146461487,0.5784313725490197,0.2647058823529412,0.12745098039215685,102.0,positive
150,2016-11-23,A Decade of Search for Inspiring Leadership in the Financial Sector,0.06371374116217009,0.5072956681251526,0.6,0.35384615384615387,0.03076923076923077,65.0,positive
151,2016-11-21,A Vision for Resilience and Growth,0.10030382647484568,0.19136904180049896,0.53125,0.34375,0.11458333333333333,96.0,positive
152,2016-09-30,Consumer Protection: A Shared Responsibility,0.2841036218796029,0.7226037979125977,0.65,0.325,0.025,40.0,positive
153,2016-09-30,Collaborative Undertaking In Pursuit of Financial Stability,0.1969920496603677,0.4872221350669861,0.5813953488372093,0.3953488372093023,0.0,43.0,positive
154,2016-09-29,Sound Macrofundamentals - A Steady Anchor,0.022050413612543382,0.07854030281305313,0.42028985507246375,0.4057971014492754,0.15942028985507245,69.0,negative
155,2016-09-22,"Alpha, Beta, Gamma: Measured Risk-Taking and Dynamism Amidst Challenging Times",0.21084905134923843,0.5760538578033447,0.6386554621848739,0.24369747899159663,0.09243697478991597,119.0,positive
156,2016-09-21,Macro-Financial Linkages: Looking Back to Look Ahead,0.35813823296633573,0.508705198764801,0.6075949367088608,0.17721518987341772,0.189873417721519,79.0,positive
157,2016-09-06,Sustaining Relative Strength in a Dynamic Environment,-0.1549548653020008,-0.007970720529556274,0.4177215189873418,0.4936708860759494,0.05063291139240506,79.0,negative
158,2016-08-30,"Building on progress, Bringing in changes",-0.22024765138526828,-0.20708954334259033,0.30612244897959184,0.5,0.15306122448979592,98.0,negative
159,2016-08-16,Anchoring Confidence in an Era of Radical Uncertainty,0.11864835259504246,0.48633670806884766,0.5903614457831325,0.3253012048192771,0.060240963855421686,83.0,positive
160,2016-07-21,"Asset Management Growth: Recognizing Success and Managing Black Swans, Elephants in the room and Grey Rhinos",0.41316352894796876,0.5948399305343628,0.7547169811320755,0.18867924528301888,0.05660377358490566,53.0,positive
161,2016-07-15,Leveraging Capabilities and Synergies for Banking Excellence,0.4277366001695785,0.6877934336662292,0.7777777777777778,0.20833333333333334,0.013888888888888888,72.0,positive
162,2016-07-14,"ASEAN Integration, Change and Collaboration",0.30099752959442216,0.6153017282485962,0.7209302325581395,0.2558139534883721,0.023255813953488372,86.0,positive
163,2016-07-13,Great Significance and Consequences,-0.15886062222199618,0.01363760232925415,0.47540983606557374,0.47540983606557374,0.03278688524590164,61.0,negative
164,2016-07-12,Pursuing Financial Stability Thru Innovations In Cheque Clearing and Settlement,0.3935978857193729,0.5677268505096436,0.7037037037037037,0.25925925925925924,0.037037037037037035,54.0,positive
165,2016-07-05,A Culture of Inquiry and Evidence,0.0992375344395842,0.19468389451503754,0.5161290322580645,0.4032258064516129,0.08064516129032258,62.0,positive
166,2016-06-03,Mainstreaming Financial Inclusion as a Strategic Objective,0.3237372710831016,0.6100949645042419,0.7128712871287128,0.25742574257425743,0.0297029702970297,101.0,positive
167,2016-05-23,Rural Banks: Making a Difference in Financial Inclusion,0.20158971046377464,0.43314939737319946,0.6506024096385542,0.3132530120481928,0.03614457831325301,83.0,positive
168,2016-05-17,Keynote Message,-0.14906369636838251,0.024403683841228485,0.43478260869565216,0.4782608695652174,0.06521739130434782,46.0,negative
169,2016-05-16,Strengthening the Monetary Transmission Mechanism through the BSP's Interest Rate Corridor System,0.05710626898886548,-0.0032455921173095703,0.4878048780487805,0.4878048780487805,0.0,41.0,negative
170,2016-04-28,Building Inclusive Growth for Migrant Workers through Multi-Sectoral Partnerships,-0.19963860018837332,-0.1043047159910202,0.375,0.53125,0.0625,64.0,negative
171,2016-04-11,National Strategy for Financial Inclusion Tactical Plans: Working Together with the Private Sector,0.19745624212312027,0.4387970566749573,0.6111111111111112,0.37037037037037035,0.0,54.0,positive
172,2016-03-18,Sustaining the Momentum for Inclusive Growth,0.2416418356333403,0.5652962923049927,0.6781609195402298,0.21839080459770116,0.08045977011494253,87.0,positive
173,2016-03-18,"Tapping Into Our Strengths: Opportunities, Threats and Challenges for 2016 and Beyond in the Philippines and Asia",0.09496933360743588,0.07226315140724182,0.47,0.38,0.13,100.0,positive
174,2016-02-23,Philippines in 2016: Sustaining Resilience Amid Headwinds,0.07119434413219325,0.21478316187858582,0.48,0.3314285714285714,0.14857142857142858,175.0,positive
175,2016-02-10,Sustainable Inclusive Growth & Good Governance,0.07383315225892971,0.29660874605178833,0.5185185185185185,0.48148148148148145,0.0,54.0,positive
